SbjNum,ESTADO,SECC,Edad,Sexo,DOMICILIO,CREDENCIAL,P2,P3A,P3B,P3C,P4,P5,P6,PESOF,percepcion,ideologia,aux,KEY
199453466,21,47,2,1,1,1,7,1,-1,-1,1,7,1,32824.36,Aprueba,MORENA,21_47,21_4
199453310,21,47,2,2,1,1,7,1,3,-1,1,5,1,44936.19,Aprueba,MORENA,21_47,21_4
199453625,21,47,5,1,1,1,99,2,3,99,1,5,1,55298.59,Aprueba,NS,21_47,21_4
199453748,21,47,1,1,1,1,1,-1,1,-1,2,2,1,72834.65,Aprueba,PAN,21_47,21_4
199453944,21,47,1,2,1,1,7,-1,1,1,1,7,1,23565.00,Aprueba,MORENA,21_47,21_4
199454256,21,47,3,2,1,1,7,-1,-1,-1,97,7,1,48536.75,Aprueba,MORENA,21_47,21_4
199454828,21,47,3,1,1,1,7,1,-1,-1,1,7,1,43054.42,Aprueba,MORENA,21_47,21_4
199455708,21,47,5,2,1,1,7,1,1,-1,4,99,1,47276.44,Aprueba,MORENA,21_47,21_4
199455784,21,47,4,2,1,1,7,1,3,-1,1,7,3,22097.31,Desaprueba,MORENA,21_47,21_4
199455538,21,47,4,1,1,1,7,1,-1,-1,1,7,2,31701.29,NS,MORENA,21_47,21_4
199457121,21,54,3,2,1,1,7,1,2,-1,1,7,1,48536.75,Aprueba,MORENA,21_54,21_4
199457361,21,54,5,1,1,1,1,3,2,99,2,1,2,134950.52,NS,PAN,21_54,21_4
199457187,21,54,2,2,1,1,7,1,3,-1,1,7,1,25355.63,Aprueba,MORENA,21_54,21_4
199457668,21,54,1,2,1,1,7,1,3,1,1,7,1,23565.00,Aprueba,MORENA,21_54,21_4
199457679,21,54,1,1,1,1,7,1,3,-1,1,7,1,25251.71,Aprueba,MORENA,21_54,21_4
199457887,21,54,3,1,1,1,7,1,3,99,1,7,1,33938.36,Aprueba,MORENA,21_54,21_4
199458190,21,54,5,2,1,1,99,-1,-1,-1,97,99,3,65806.91,Desaprueba,NS,21_54,21_4
199458858,21,54,2,1,1,1,5,1,3,-1,1,5,99,63554.52,NS,MORENA,21_54,21_4
199458840,21,54,4,1,1,1,7,1,99,-1,1,7,1,22489.64,Aprueba,MORENA,21_54,21_4
199459208,21,54,4,2,1,1,99,99,-1,-1,1,99,1,109954.76,Aprueba,NS,21_54,21_4
199450515,22,58,1,1,1,1,1,2,2,-1,99,1,1,87279.36,Aprueba,PAN,22_58,22_3
199451029,22,58,2,1,1,1,7,1,3,-1,1,7,1,28799.16,Aprueba,MORENA,22_58,22_3
199458341,22,58,3,1,1,1,1,2,1,99,2,1,2,135567.58,NS,PAN,22_58,22_3
199458342,22,58,5,1,1,1,7,1,3,2,1,7,1,41443.78,Aprueba,MORENA,22_58,22_3
199458343,22,58,1,2,1,1,7,1,1,-1,1,7,1,27358.84,Aprueba,MORENA,22_58,22_3
199458344,22,58,4,2,1,1,7,1,3,-1,1,7,1,31075.63,Aprueba,MORENA,22_58,22_3
199458345,22,58,3,2,1,1,95,1,1,-1,97,95,3,58707.77,Desaprueba,NS,22_58,22_3
199458346,22,58,2,2,1,1,7,-1,3,-1,1,7,1,26328.19,Aprueba,MORENA,22_58,22_3
199458347,22,58,4,1,1,1,7,1,-1,-1,1,7,1,43694.02,Aprueba,MORENA,22_58,22_3
199458348,22,58,5,2,1,1,1,1,1,-1,2,1,3,129997.93,Desaprueba,PAN,22_58,22_3
199443931,20,60,1,1,1,1,7,1,3,-1,1,7,1,27314.33,Aprueba,MORENA,20_60,20_7
199446842,20,60,3,2,1,1,7,1,3,3,1,7,2,37534.54,NS,MORENA,20_60,20_7
199447689,20,60,1,2,1,1,7,1,3,3,1,7,1,35436.45,Aprueba,MORENA,20_60,20_7
199453897,20,60,5,1,1,1,6,3,2,-1,3,6,2,95530.85,NS,MC,20_60,20_7
199453898,20,60,4,1,1,1,7,1,3,2,1,7,1,14800.84,Aprueba,MORENA,20_60,20_7
199454577,20,60,3,1,1,1,7,1,3,99,1,7,1,66601.88,Aprueba,MORENA,20_60,20_7
199455902,20,60,2,2,1,1,95,1,1,-1,1,95,1,45131.24,Aprueba,NS,20_60,20_7
199456821,20,60,5,2,1,1,95,1,-1,-1,1,7,1,87746.85,Aprueba,NS,20_60,20_7
199457525,20,60,3,1,1,1,4,1,-1,-1,1,4,1,39832.91,Aprueba,MORENA,20_60,20_7
199458170,20,60,4,2,1,1,7,1,1,-1,1,5,1,31962.26,Aprueba,MORENA,20_60,20_7
199459504,20,60,4,1,1,1,7,1,3,1,1,7,1,14800.84,Aprueba,MORENA,20_60,20_7
199405053,8,79,5,2,1,1,1,2,1,1,2,1,1,105851.42,Aprueba,PAN,8_79,8_5
199406908,8,79,1,1,1,1,7,2,2,2,1,7,1,16931.77,Aprueba,MORENA,8_79,8_5
199407690,8,79,2,1,1,1,2,1,-1,-1,1,2,1,72761.55,Aprueba,PAN,8_79,8_5
199409162,8,79,3,2,1,1,2,-1,-1,-1,3,2,1,33100.42,Aprueba,PAN,8_79,8_5
199411583,8,79,4,1,1,1,99,1,2,1,1,99,1,29310.21,Aprueba,NS,8_79,8_5
199412700,8,79,3,1,1,1,6,1,2,1,3,6,1,35320.98,Aprueba,MC,8_79,8_5
199413719,8,79,1,2,1,1,7,1,1,-1,99,7,1,23305.00,Aprueba,MORENA,8_79,8_5
199414166,8,79,2,2,1,1,7,1,1,-1,1,7,1,24952.20,Aprueba,MORENA,8_79,8_5
199415868,8,79,4,2,1,1,7,2,2,-1,1,7,1,36833.23,Aprueba,MORENA,8_79,8_5
199418165,8,79,5,1,1,1,7,1,3,-1,1,7,1,33449.76,Aprueba,MORENA,8_79,8_5
199453534,28,92,5,2,1,1,7,2,2,-1,97,7,1,73752.08,Aprueba,MORENA,28_92,28_3
199454012,28,92,3,2,1,1,99,-1,99,-1,97,99,1,95822.08,Aprueba,NS,28_92,28_3
199454456,28,92,4,2,1,1,7,-1,1,-1,2,1,1,65408.84,Aprueba,MORENA,28_92,28_3
199455083,28,92,2,2,1,1,7,1,3,-1,1,99,1,91845.19,Aprueba,MORENA,28_92,28_3
199455874,28,92,1,2,1,1,7,1,1,-1,1,7,1,49060.74,Aprueba,MORENA,28_92,28_3
199456590,28,92,4,1,1,1,7,1,1,1,1,7,1,78353.52,Aprueba,MORENA,28_92,28_3
199457419,28,92,3,1,1,1,99,1,1,-1,97,99,1,81157.65,Aprueba,NS,28_92,28_3
199458008,28,92,5,1,1,1,7,1,3,99,1,7,1,74318.32,Aprueba,MORENA,28_92,28_3
199459517,28,92,3,1,1,1,99,1,1,-1,1,99,1,107686.12,Aprueba,NS,28_92,28_3
199458511,28,92,2,1,1,1,99,-1,99,-1,97,99,3,75986.22,Desaprueba,NS,28_92,28_3
199400927,17,93,1,2,1,1,7,2,3,-1,1,7,1,13385.90,Aprueba,MORENA,17_93,17_5
199401194,17,93,4,2,1,1,7,1,1,99,1,7,3,44609.57,Desaprueba,MORENA,17_93,17_5
199401334,17,93,1,1,1,1,95,2,2,-1,2,95,3,20083.38,Desaprueba,NS,17_93,17_5
199402136,17,93,3,2,1,1,7,1,-1,-1,1,7,1,21327.85,Aprueba,MORENA,17_93,17_5
199402256,17,93,4,1,1,1,7,1,3,-1,1,7,1,12775.05,Aprueba,MORENA,17_93,17_5
199405670,17,93,2,2,1,1,7,99,-1,-1,1,2,1,13664.12,Aprueba,MORENA,17_93,17_5
199405374,17,93,2,1,1,1,7,1,3,-1,1,7,1,27320.03,Aprueba,MORENA,17_93,17_5
199403996,17,93,5,1,1,1,7,2,2,-1,1,7,1,24252.46,Aprueba,MORENA,17_93,17_5
199407873,17,93,5,2,1,1,3,1,1,99,1,4,1,33936.63,Aprueba,PAN,17_93,17_5
199407736,17,93,1,1,1,1,7,1,-1,-1,1,7,1,14344.01,Aprueba,MORENA,17_93,17_5
199457567,4,105,2,2,1,1,7,1,3,1,1,4,1,102839.43,Aprueba,MORENA,4_105,4_1
199457512,4,105,4,1,1,1,2,-1,3,-1,3,2,1,116922.75,Aprueba,PAN,4_105,4_1
199458483,4,105,1,1,1,1,2,-1,1,-1,2,2,1,215776.06,Aprueba,PAN,4_105,4_1
199458043,4,105,5,2,1,1,7,1,1,-1,1,7,1,227195.09,Aprueba,MORENA,4_105,4_1
199459204,4,105,3,1,1,1,99,-1,2,99,99,99,1,158341.86,Aprueba,NS,4_105,4_1
199458764,4,105,4,2,1,1,6,1,99,-1,1,7,1,210425.69,Aprueba,MC,4_105,4_1
199459996,4,105,1,2,1,1,6,3,3,1,3,6,3,231001.67,Desaprueba,MC,4_105,4_1
199459232,4,105,3,2,1,1,99,1,99,-1,1,7,1,221083.18,Aprueba,NS,4_105,4_1
199459880,4,105,4,1,1,1,7,1,1,99,1,7,1,53343.38,Aprueba,MORENA,4_105,4_1
199457821,4,105,2,1,1,1,6,1,1,-1,1,5,1,217516.35,Aprueba,MC,4_105,4_1
199459531,4,105,3,2,1,1,6,1,3,-1,1,7,1,180902.62,Aprueba,MC,4_105,4_1
199460238,4,105,1,1,1,1,7,1,3,1,3,6,1,133148.39,Aprueba,MORENA,4_105,4_1
199462373,14,108,3,1,1,1,7,1,-1,-1,1,7,1,22921.27,Aprueba,MORENA,14_108,14_8
199462354,14,108,5,1,1,1,7,1,-1,99,1,7,1,39261.75,Aprueba,MORENA,14_108,14_8
199462286,14,108,4,2,1,1,4,2,1,99,1,3,3,16529.62,Desaprueba,MORENA,14_108,14_8
199487513,14,108,2,2,1,1,6,-1,-1,-1,99,99,1,57790.27,Aprueba,MC,14_108,14_8
199462642,14,108,3,2,1,1,1,-1,1,-1,2,1,3,56026.09,Desaprueba,PAN,14_108,14_8
199485691,14,108,2,1,1,1,7,1,3,-1,1,7,1,38963.69,Aprueba,MORENA,14_108,14_8
199489619,14,108,1,1,1,1,7,1,1,-1,1,7,1,19873.71,Aprueba,MORENA,14_108,14_8
199487200,14,108,4,1,1,1,5,-1,-1,-1,3,3,1,34024.42,Aprueba,MORENA,14_108,14_8
199487372,14,108,5,2,1,1,95,2,2,-1,2,1,1,56882.68,Aprueba,NS,14_108,14_8
199488979,14,108,1,2,1,1,7,1,1,-1,97,6,2,36997.88,NS,MORENA,14_108,14_8
199454032,30,109,4,1,1,1,7,1,1,2,1,5,1,7567.88,Aprueba,MORENA,30_109,30_8
199454156,30,109,5,2,1,1,7,99,-1,-1,1,7,1,34640.29,Aprueba,MORENA,30_109,30_8
199453827,30,109,1,2,1,1,7,1,1,-1,2,7,1,19472.74,Aprueba,MORENA,30_109,30_8
199455891,30,109,5,1,1,1,7,1,3,-1,1,7,1,29023.49,Aprueba,MORENA,30_109,30_8
199454558,30,109,2,2,1,1,7,1,-1,-1,1,5,1,32532.53,Aprueba,MORENA,30_109,30_8
199455693,30,109,3,1,1,1,7,1,1,-1,1,7,1,36598.50,Aprueba,MORENA,30_109,30_8
199456501,30,109,2,1,1,1,95,-1,2,99,3,95,2,32904.34,NS,NS,30_109,30_8
199456944,30,109,4,2,1,1,7,1,3,1,1,7,1,18875.69,Aprueba,MORENA,30_109,30_8
199457116,30,109,1,1,1,1,7,1,1,-1,1,7,1,15009.54,Aprueba,MORENA,30_109,30_8
199457273,30,109,2,2,1,1,95,1,-1,-1,97,95,2,48952.22,NS,NS,30_109,30_8
199399819,13,156,5,1,1,1,7,2,2,-1,1,7,1,186188.09,Aprueba,MORENA,13_156,13_9
199399544,13,156,4,1,1,1,7,1,3,99,1,7,1,100992.85,Aprueba,MORENA,13_156,13_9
199399767,13,156,5,2,1,1,7,1,2,-1,1,7,1,234670.19,Aprueba,MORENA,13_156,13_9
199400986,13,156,4,2,1,1,7,1,2,-1,1,7,1,187386.90,Aprueba,MORENA,13_156,13_9
199403765,13,156,1,2,1,1,7,1,2,-1,1,7,1,155321.10,Aprueba,MORENA,13_156,13_9
199401447,13,156,3,2,1,1,7,1,3,1,1,5,1,151556.58,Aprueba,MORENA,13_156,13_9
199403149,13,156,2,2,1,1,4,1,1,2,2,1,1,306547.17,Aprueba,MORENA,13_156,13_9
199404049,13,156,2,1,1,1,7,1,3,-1,1,7,1,227688.13,Aprueba,MORENA,13_156,13_9
199405087,13,156,3,1,1,1,4,1,2,-1,1,2,1,239531.91,Aprueba,MORENA,13_156,13_9
199405345,13,156,1,1,1,1,1,1,-1,-1,1,5,1,406261.03,Aprueba,PAN,13_156,13_9
199407988,15,159,5,1,1,1,7,1,1,-1,4,7,1,30459.67,Aprueba,MORENA,15_159,15_7
199413901,15,159,4,2,1,1,4,99,99,-1,99,4,1,49902.05,Aprueba,MORENA,15_159,15_7
199413902,15,159,3,2,1,1,7,1,3,-1,1,7,1,39643.40,Aprueba,MORENA,15_159,15_7
199413903,15,159,5,2,1,1,7,1,1,-1,1,7,1,38391.16,Aprueba,MORENA,15_159,15_7
199413904,15,159,2,2,1,1,7,1,3,-1,1,7,1,33638.74,Aprueba,MORENA,15_159,15_7
199416906,15,159,1,1,1,1,2,-1,1,-1,99,2,3,51495.06,Desaprueba,PAN,15_159,15_7
199416907,15,159,1,2,1,1,2,-1,2,-1,2,2,3,55695.78,Desaprueba,PAN,15_159,15_7
199418649,15,159,2,1,1,1,7,-1,-1,-1,1,7,99,37248.92,NS,MORENA,15_159,15_7
199418650,15,159,4,1,1,1,1,3,1,99,2,1,3,52223.09,Desaprueba,PAN,15_159,15_7
